InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
538169,P1029,Leather Belt,4,2024-06-05 00:00:00,19.38,12396,United Kingdom
538169,P1041,Desk Mat,6,2024-06-05 00:00:00,15.09,12396,United Kingdom
538169,P1020,Plant Pot,2,2024-06-05 00:00:00,13.01,12396,United Kingdom
538170,P1029,Leather Belt,3,2024-07-26 00:00:00,18.48,12396,United Kingdom
538170,P1057,Desk Fan,6,2024-07-26 00:00:00,19.64,12396,United Kingdom
538170,P1025,Hair Dryer,3,2024-07-26 00:00:00,25.66,12396,United Kingdom
538171,P1027,Skincare Kit,2,2024-08-11 00:00:00,36.81,12396,United Kingdom
538172,P1049,Board Game,4,2024-10-16 00:00:00,19.99,12396,United Kingdom
538172,P1024,Reusable Straws,3,2024-10-16 00:00:00,4.4,12396,United Kingdom
538172,P1058,Humidifier,3,2024-10-16 00:00:00,36.11,12396,United Kingdom
538172,P1050,Puzzle 1000pc,4,2024-10-16 00:00:00,13.19,12396,United Kingdom
538173,P1024,Reusable Straws,2,2024-10-18 00:00:00,4.4,12396,United Kingdom
538173,P1003,Desk Lamp,5,2024-10-18 00:00:00,17.92,12396,United Kingdom
538173,P1056,Sticky Notes Pack,5,2024-10-18 00:00:00,4.17,12396,United Kingdom
538173,P1054,Journal,4,2024-10-18 00:00:00,8.81,12396,United Kingdom
538174,P1059,Nightlight,3,2024-11-11 00:00:00,10.06,12396,United Kingdom
538174,P1006,Yoga Mat,7,2024-11-11 00:00:00,18.38,12396,United Kingdom
538174,P1001,Leather Wallet,4,2024-11-11 00:00:00,23.0,12396,United Kingdom
538175,P1049,Board Game,4,2024-06-23 00:00:00,20.31,12397,France
538175,P1059,Nightlight,2,2024-06-23 00:00:00,10.0,12397,France
538175,P1042,Keyboard,3,2024-06-23 00:00:00,54.54,12397,France
538175,P1022,Cushion Cover,4,2024-06-23 00:00:00,9.12,12397,France
538175,P1016,Cutting Board,4,2024-06-23 00:00:00,13.59,12397,France
538176,P1021,Desk Organizer,4,2024-08-03 00:00:00,16.26,12397,France
538176,P1047,Earbuds,1,2024-08-03 00:00:00,47.38,12397,France
538176,P1025,Hair Dryer,4,2024-08-03 00:00:00,25.4,12397,France
538176,P1002,Wireless Mouse,3,2024-08-03 00:00:00,14.47,12397,France
538176,P1017,Umbrella,1,2024-08-03 00:00:00,10.96,12397,France
538177,P1032,Resistance Bands,3,2024-11-03 00:00:00,11.38,12397,France
538177,P1023,Wall Art Print,4,2024-11-03 00:00:00,19.28,12397,France
538177,P1004,Notebook Set,4,2024-11-03 00:00:00,4.99,12397,France
538177,P1043,Webcam,1,2024-11-03 00:00:00,41.45,12397,France
538177,P1005,Bluetooth Speaker,4,2024-11-03 00:00:00,29.7,12397,France
538178,P1034,Cookbook,3,2024-11-06 00:00:00,13.81,12397,France
538178,P1010,Scented Candle,1,2024-11-06 00:00:00,8.34,12397,France
538179,P1051,Art Supplies Set,7,2024-08-16 00:00:00,24.98,12398,United Kingdom
538179,P1016,Cutting Board,3,2024-08-16 00:00:00,13.36,12398,United Kingdom
538179,P1012,Phone Stand,2,2024-08-16 00:00:00,7.51,12398,United Kingdom
C538179,P1046,Power Bank,-3,2024-08-16 00:00:00,23.21,12398,United Kingdom
538179,P1002,Wireless Mouse,6,2024-08-16 00:00:00,15.03,12398,United Kingdom
538180,P1031,Gym Bag,5,2024-08-22 00:00:00,29.15,12398,United Kingdom
538180,P1000,Ceramic Mug,2,2024-08-22 00:00:00,6.61,12398,United Kingdom
538180,P1042,Keyboard,7,2024-08-22 00:00:00,54.54,12398,United Kingdom
538180,P1012,Phone Stand,6,2024-08-22 00:00:00,7.27,12398,United Kingdom
538180,P1030,Running Socks,4,2024-08-22 00:00:00,5.52,12398,United Kingdom
538181,P1054,Journal,6,2024-09-08 00:00:00,8.96,12398,United Kingdom
538181,P1047,Earbuds,6,2024-09-08 00:00:00,47.12,12398,United Kingdom
538182,P1047,Earbuds,5,2024-09-15 00:00:00,43.57,12398,United Kingdom
538183,P1006,Yoga Mat,4,2024-09-22 00:00:00,18.7,12398,United Kingdom
538183,P1030,Running Socks,5,2024-09-22 00:00:00,6.27,12398,United Kingdom
C538184,P1019,Photo Frame,-5,2024-10-05 00:00:00,8.84,12398,United Kingdom
C538184,P1001,Leather Wallet,-4,2024-10-05 00:00:00,23.86,12398,United Kingdom
538185,P1001,Leather Wallet,6,2024-11-03 00:00:00,23.32,12398,United Kingdom
538185,P1045,Cable Organizer,3,2024-11-03 00:00:00,6.2,12398,United Kingdom
538185,P1032,Resistance Bands,5,2024-11-03 00:00:00,12.24,12398,United Kingdom
538185,P1024,Reusable Straws,2,2024-11-03 00:00:00,4.41,12398,United Kingdom
538186,P1002,Wireless Mouse,2,2024-09-24 00:00:00,14.38,12399,United Kingdom
538187,P1005,Bluetooth Speaker,5,2024-10-12 00:00:00,30.32,12399,United Kingdom
538187,P1018,Table Clock,5,2024-10-12 00:00:00,19.54,12399,United Kingdom
538188,P1047,Earbuds,7,2024-10-24 00:00:00,49.33,12399,United Kingdom
538189,P1040,Laptop Sleeve,5,2024-11-01 00:00:00,18.97,12399,United Kingdom
538189,P1059,Nightlight,4,2024-11-01 00:00:00,9.53,12399,United Kingdom
538190,P1040,Laptop Sleeve,7,2024-11-27 00:00:00,18.28,12399,United Kingdom
538190,P1012,Phone Stand,2,2024-11-27 00:00:00,7.61,12399,United Kingdom
538191,P1005,Bluetooth Speaker,3,2024-11-29 00:00:00,29.75,12399,United Kingdom
538191,P1006,Yoga Mat,7,2024-11-29 00:00:00,20.14,12399,United Kingdom
538191,P1026,Makeup Brush Set,4,2024-11-29 00:00:00,22.61,12399,United Kingdom
538191,P1000,Ceramic Mug,3,2024-11-29 00:00:00,6.35,12399,United Kingdom
538191,P1040,Laptop Sleeve,2,2024-11-29 00:00:00,17.19,12399,United Kingdom
538192,P1001,Leather Wallet,2,2024-11-29 00:00:00,24.81,12399,United Kingdom
538192,P1028,Perfume,2,2024-11-29 00:00:00,42.32,12399,United Kingdom
538192,P1000,Ceramic Mug,5,2024-11-29 00:00:00,6.75,12399,United Kingdom
538192,P1053,Water Color Kit,7,2024-11-29 00:00:00,16.66,12399,United Kingdom
538192,P1036,Cheese Board,4,2024-11-29 00:00:00,20.5,12399,United Kingdom
538193,P1000,Ceramic Mug,3,2024-12-13 00:00:00,6.47,12399,United Kingdom
538193,P1006,Yoga Mat,7,2024-12-13 00:00:00,20.19,12399,United Kingdom
538193,P1026,Makeup Brush Set,2,2024-12-13 00:00:00,23.56,12399,United Kingdom
538193,P1028,Perfume,5,2024-12-13 00:00:00,41.92,12399,United Kingdom
538193,P1045,Cable Organizer,7,2024-12-13 00:00:00,6.56,12399,United Kingdom
538194,P1047,Earbuds,6,2024-12-18 00:00:00,43.88,12399,United Kingdom
538195,P1010,Scented Candle,7,2024-12-22 00:00:00,8.09,12399,United Kingdom
538195,P1031,Gym Bag,3,2024-12-22 00:00:00,28.27,12399,United Kingdom
538195,P1007,Water Bottle,3,2024-12-22 00:00:00,8.92,12399,United Kingdom
538195,P1058,Humidifier,6,2024-12-22 00:00:00,31.6,12399,United Kingdom
538196,P1053,Water Color Kit,1,2024-04-22 00:00:00,15.53,12400,Germany
538196,P1040,Laptop Sleeve,1,2024-04-22 00:00:00,17.87,12400,Germany
538196,P1036,Cheese Board,2,2024-04-22 00:00:00,21.26,12400,Germany
538196,P1049,Board Game,2,2024-04-22 00:00:00,19.89,12400,Germany
538197,P1035,Wine Glasses (Set),5,2024-01-16 00:00:00,26.18,12401,United Kingdom
538197,P1059,Nightlight,5,2024-01-16 00:00:00,10.53,12401,United Kingdom
538197,P1001,Leather Wallet,9,2024-01-16 00:00:00,23.22,12401,United Kingdom
538197,P1002,Wireless Mouse,3,2024-01-16 00:00:00,15.69,12401,United Kingdom
538198,P1005,Bluetooth Speaker,3,2024-01-28 00:00:00,32.16,12401,United Kingdom
538198,P1001,Leather Wallet,7,2024-01-28 00:00:00,23.69,12401,United Kingdom
538198,P1035,Wine Glasses (Set),10,2024-01-28 00:00:00,26.61,12401,United Kingdom
538198,P1048,Fitness Tracker,9,2024-01-28 00:00:00,59.29,12401,United Kingdom
538199,P1055,Pen Set,6,2024-03-08 00:00:00,11.26,12401,United Kingdom
538199,P1003,Desk Lamp,8,2024-03-08 00:00:00,18.43,12401,United Kingdom
538199,P1010,Scented Candle,4,2024-03-08 00:00:00,7.34,12401,United Kingdom
538199,P1031,Gym Bag,6,2024-03-08 00:00:00,31.29,12401,United Kingdom
538200,P1022,Cushion Cover,11,2024-04-01 00:00:00,10.24,12401,United Kingdom
538200,P1037,String Lights,4,2024-04-01 00:00:00,12.2,12401,United Kingdom
538200,P1057,Desk Fan,5,2024-04-01 00:00:00,21.04,12401,United Kingdom
538200,P1060,Storage Bins (Set),10,2024-04-01 00:00:00,18.24,12401,United Kingdom
538200,P1049,Board Game,7,2024-04-01 00:00:00,18.27,12401,United Kingdom
538201,P1058,Humidifier,9,2024-05-13 00:00:00,32.99,12401,United Kingdom
538201,P1019,Photo Frame,7,2024-05-13 00:00:00,8.65,12401,United Kingdom
538201,P1050,Puzzle 1000pc,4,2024-05-13 00:00:00,14.6,12401,United Kingdom
538201,P1000,Ceramic Mug,11,2024-05-13 00:00:00,6.37,12401,United Kingdom
538202,P1008,Backpack,7,2024-07-04 00:00:00,45.0,12401,United Kingdom
538202,P1034,Cookbook,5,2024-07-04 00:00:00,15.74,12401,United Kingdom
538203,P1041,Desk Mat,4,2024-07-21 00:00:00,13.27,12401,United Kingdom
538203,P1030,Running Socks,3,2024-07-21 00:00:00,6.06,12401,United Kingdom
538203,P1033,Protein Shaker,5,2024-07-21 00:00:00,8.77,12401,United Kingdom
538203,P1056,Sticky Notes Pack,10,2024-07-21 00:00:00,3.81,12401,United Kingdom
538204,P1028,Perfume,3,2024-08-31 00:00:00,38.16,12401,United Kingdom
538204,P1040,Laptop Sleeve,3,2024-08-31 00:00:00,18.0,12401,United Kingdom
538205,P1024,Reusable Straws,6,2024-09-30 00:00:00,4.51,12401,United Kingdom
538205,P1022,Cushion Cover,9,2024-09-30 00:00:00,9.08,12401,United Kingdom
538205,P1018,Table Clock,4,2024-09-30 00:00:00,20.07,12401,United Kingdom
538205,P1029,Leather Belt,4,2024-09-30 00:00:00,17.79,12401,United Kingdom
538206,P1044,Monitor Stand,3,2024-05-08 00:00:00,31.15,12402,Germany
538206,P1008,Backpack,4,2024-05-08 00:00:00,44.62,12402,Germany
538206,P1049,Board Game,2,2024-05-08 00:00:00,19.22,12402,Germany
538207,P1060,Storage Bins (Set),2,2024-05-11 00:00:00,19.6,12402,Germany
538207,P1050,Puzzle 1000pc,2,2024-05-11 00:00:00,14.16,12402,Germany
538207,P1005,Bluetooth Speaker,3,2024-05-11 00:00:00,29.19,12402,Germany
538207,P1027,Skincare Kit,2,2024-05-11 00:00:00,36.91,12402,Germany
538207,P1006,Yoga Mat,3,2024-05-11 00:00:00,20.21,12402,Germany
538208,P1010,Scented Candle,1,2024-05-18 00:00:00,7.47,12402,Germany
538208,P1028,Perfume,4,2024-05-18 00:00:00,39.35,12402,Germany
538208,P1019,Photo Frame,2,2024-05-18 00:00:00,9.5,12402,Germany
538209,P1006,Yoga Mat,3,2024-05-23 00:00:00,20.64,12402,Germany
538209,P1041,Desk Mat,3,2024-05-23 00:00:00,15.12,12402,Germany
538210,P1016,Cutting Board,4,2024-09-23 00:00:00,13.17,12402,Germany
538210,P1008,Backpack,2,2024-09-23 00:00:00,43.02,12402,Germany
538210,P1004,Notebook Set,2,2024-09-23 00:00:00,5.43,12402,Germany
538211,P1017,Umbrella,6,2024-05-28 00:00:00,11.53,12403,United Kingdom
538211,P1035,Wine Glasses (Set),4,2024-05-28 00:00:00,26.83,12403,United Kingdom
538211,P1032,Resistance Bands,7,2024-05-28 00:00:00,11.44,12403,United Kingdom
538212,P1017,Umbrella,7,2024-07-01 00:00:00,11.05,12403,United Kingdom
538212,P1022,Cushion Cover,2,2024-07-01 00:00:00,9.5,12403,United Kingdom
538212,P1057,Desk Fan,3,2024-07-01 00:00:00,19.45,12403,United Kingdom
538212,P1032,Resistance Bands,2,2024-07-01 00:00:00,12.98,12403,United Kingdom
538212,P1012,Phone Stand,6,2024-07-01 00:00:00,7.82,12403,United Kingdom
538213,P1052,Kids Backpack,5,2024-07-05 00:00:00,22.81,12403,United Kingdom
538213,P1041,Desk Mat,4,2024-07-05 00:00:00,13.99,12403,United Kingdom
538213,P1020,Plant Pot,4,2024-07-05 00:00:00,12.78,12403,United Kingdom
538214,P1028,Perfume,6,2024-07-07 00:00:00,42.65,12403,United Kingdom
538215,P1006,Yoga Mat,1,2024-02-29 00:00:00,19.55,12404,Germany
538215,P1036,Cheese Board,2,2024-02-29 00:00:00,20.35,12404,Germany
538215,P1053,Water Color Kit,2,2024-02-29 00:00:00,14.86,12404,Germany
538215,P1008,Backpack,1,2024-02-29 00:00:00,42.6,12404,Germany
538215,P1033,Protein Shaker,2,2024-02-29 00:00:00,8.36,12404,Germany
538216,P1018,Table Clock,2,2024-05-25 00:00:00,20.42,12404,Germany
538217,P1042,Keyboard,7,2024-01-04 00:00:00,57.28,12405,Germany
538217,P1009,Sunglasses,5,2024-01-04 00:00:00,21.31,12405,Germany
538217,P1040,Laptop Sleeve,2,2024-01-04 00:00:00,17.22,12405,Germany
538217,P1059,Nightlight,2,2024-01-04 00:00:00,10.11,12405,Germany
538218,P1008,Backpack,3,2024-02-16 00:00:00,44.18,12405,Germany
538218,P1050,Puzzle 1000pc,4,2024-02-16 00:00:00,12.63,12405,Germany
538219,P1002,Wireless Mouse,6,2024-03-28 00:00:00,16.05,12405,Germany
538219,P1050,Puzzle 1000pc,6,2024-03-28 00:00:00,14.12,12405,Germany
538219,P1040,Laptop Sleeve,7,2024-03-28 00:00:00,16.84,12405,Germany
538220,P1053,Water Color Kit,6,2024-05-22 00:00:00,15.95,12405,Germany
538220,P1002,Wireless Mouse,7,2024-05-22 00:00:00,15.16,12405,Germany
538220,P1044,Monitor Stand,7,2024-05-22 00:00:00,30.02,12405,Germany
538220,P1028,Perfume,2,2024-05-22 00:00:00,39.41,12405,Germany
538221,P1004,Notebook Set,4,2024-06-05 00:00:00,5.62,12405,Germany
C538221,P1043,Webcam,-2,2024-06-05 00:00:00,38.84,12405,Germany
538221,P1030,Running Socks,4,2024-06-05 00:00:00,5.98,12405,Germany
538221,P1025,Hair Dryer,5,2024-06-05 00:00:00,24.73,12405,Germany
538222,P1003,Desk Lamp,7,2024-06-22 00:00:00,18.23,12405,Germany
538222,P1020,Plant Pot,4,2024-06-22 00:00:00,12.16,12405,Germany
538222,P1007,Water Bottle,7,2024-06-22 00:00:00,8.28,12405,Germany
538223,P1009,Sunglasses,4,2024-09-29 00:00:00,22.36,12405,Germany
538223,P1007,Water Bottle,2,2024-09-29 00:00:00,8.61,12405,Germany
538223,P1020,Plant Pot,3,2024-09-29 00:00:00,12.73,12405,Germany
538223,P1058,Humidifier,3,2024-09-29 00:00:00,33.76,12405,Germany
538223,P1012,Phone Stand,4,2024-09-29 00:00:00,7.74,12405,Germany
538224,P1007,Water Bottle,5,2024-10-03 00:00:00,9.17,12405,Germany
538225,P1031,Gym Bag,7,2024-10-16 00:00:00,27.56,12405,Germany
538225,P1016,Cutting Board,7,2024-10-16 00:00:00,14.38,12405,Germany
538225,P1000,Ceramic Mug,3,2024-10-16 00:00:00,6.81,12405,Germany
538225,P1002,Wireless Mouse,7,2024-10-16 00:00:00,14.99,12405,Germany
538226,P1020,Plant Pot,2,2024-08-04 00:00:00,12.68,12406,United Kingdom
538227,P1037,String Lights,2,2024-09-01 00:00:00,13.17,12406,United Kingdom
538227,P1016,Cutting Board,3,2024-09-01 00:00:00,13.63,12406,United Kingdom
538227,P1014,Coffee Grinder,2,2024-09-01 00:00:00,34.5,12406,United Kingdom
538228,P1021,Desk Organizer,2,2024-10-04 00:00:00,16.2,12406,United Kingdom
538228,P1004,Notebook Set,4,2024-10-04 00:00:00,5.76,12406,United Kingdom
538228,P1019,Photo Frame,2,2024-10-04 00:00:00,9.73,12406,United Kingdom
538228,P1016,Cutting Board,3,2024-10-04 00:00:00,12.85,12406,United Kingdom
538228,P1026,Makeup Brush Set,3,2024-10-04 00:00:00,21.41,12406,United Kingdom
538229,P1022,Cushion Cover,2,2024-07-30 00:00:00,10.05,12407,United Kingdom
538229,P1012,Phone Stand,1,2024-07-30 00:00:00,7.66,12407,United Kingdom
538230,P1035,Wine Glasses (Set),2,2024-08-05 00:00:00,26.77,12407,United Kingdom
538230,P1031,Gym Bag,1,2024-08-05 00:00:00,28.71,12407,United Kingdom
538231,P1016,Cutting Board,4,2024-01-07 00:00:00,13.68,12408,United Kingdom
538232,P1052,Kids Backpack,7,2024-01-13 00:00:00,19.99,12408,United Kingdom
538232,P1014,Coffee Grinder,11,2024-01-13 00:00:00,35.18,12408,United Kingdom
538232,P1029,Leather Belt,4,2024-01-13 00:00:00,17.83,12408,United Kingdom
538233,P1033,Protein Shaker,9,2024-03-07 00:00:00,7.94,12408,United Kingdom
538233,P1044,Monitor Stand,11,2024-03-07 00:00:00,30.35,12408,United Kingdom
538233,P1011,Throw Blanket,8,2024-03-07 00:00:00,28.18,12408,United Kingdom
538233,P1017,Umbrella,10,2024-03-07 00:00:00,10.64,12408,United Kingdom
538233,P1019,Photo Frame,4,2024-03-07 00:00:00,8.61,12408,United Kingdom
538234,P1038,Wall Clock,4,2024-04-28 00:00:00,23.4,12408,United Kingdom
538234,P1016,Cutting Board,10,2024-04-28 00:00:00,13.52,12408,United Kingdom
538235,P1045,Cable Organizer,11,2024-05-08 00:00:00,6.55,12408,United Kingdom
538235,P1004,Notebook Set,6,2024-05-08 00:00:00,4.96,12408,United Kingdom
538236,P1045,Cable Organizer,4,2024-05-09 00:00:00,6.67,12408,United Kingdom
538236,P1059,Nightlight,8,2024-05-09 00:00:00,10.01,12408,United Kingdom
538237,P1039,Diffuser,10,2024-05-18 00:00:00,28.06,12408,United Kingdom
538237,P1010,Scented Candle,6,2024-05-18 00:00:00,7.96,12408,United Kingdom
538237,P1018,Table Clock,6,2024-05-18 00:00:00,18.13,12408,United Kingdom
538237,P1057,Desk Fan,3,2024-05-18 00:00:00,21.29,12408,United Kingdom
538238,P1043,Webcam,7,2024-06-07 00:00:00,41.03,12408,United Kingdom
538238,P1004,Notebook Set,5,2024-06-07 00:00:00,5.5,12408,United Kingdom
538239,P1044,Monitor Stand,3,2024-06-10 00:00:00,34.44,12408,United Kingdom
538239,P1057,Desk Fan,10,2024-06-10 00:00:00,19.98,12408,United Kingdom
538240,P1037,String Lights,8,2024-06-11 00:00:00,14.12,12408,United Kingdom
538240,P1005,Bluetooth Speaker,10,2024-06-11 00:00:00,33.06,12408,United Kingdom
538240,P1034,Cookbook,3,2024-06-11 00:00:00,13.94,12408,United Kingdom
538240,P1019,Photo Frame,8,2024-06-11 00:00:00,9.27,12408,United Kingdom
538241,P1000,Ceramic Mug,6,2024-06-18 00:00:00,6.04,12408,United Kingdom
538241,P1056,Sticky Notes Pack,3,2024-06-18 00:00:00,3.87,12408,United Kingdom
538242,P1026,Makeup Brush Set,9,2024-06-30 00:00:00,22.66,12408,United Kingdom
538242,P1056,Sticky Notes Pack,7,2024-06-30 00:00:00,3.65,12408,United Kingdom
538242,P1009,Sunglasses,10,2024-06-30 00:00:00,22.03,12408,United Kingdom
538243,P1045,Cable Organizer,3,2024-11-19 00:00:00,6.62,12408,United Kingdom
538243,P1006,Yoga Mat,5,2024-11-19 00:00:00,20.44,12408,United Kingdom
538243,P1036,Cheese Board,6,2024-11-19 00:00:00,21.0,12408,United Kingdom
538243,P1038,Wall Clock,3,2024-11-19 00:00:00,24.53,12408,United Kingdom
538243,P1060,Storage Bins (Set),9,2024-11-19 00:00:00,19.22,12408,United Kingdom
538244,P1020,Plant Pot,2,2024-01-29 00:00:00,13.23,12409,United Kingdom
538244,P1003,Desk Lamp,1,2024-01-29 00:00:00,17.15,12409,United Kingdom
538245,P1050,Puzzle 1000pc,1,2024-07-26 00:00:00,13.42,12410,Australia
C538245,P1042,Keyboard,-2,2024-07-26 00:00:00,52.9,12410,Australia
538245,P1032,Resistance Bands,2,2024-07-26 00:00:00,13.08,12410,Australia
538245,P1041,Desk Mat,1,2024-07-26 00:00:00,14.38,12410,Australia
538245,P1012,Phone Stand,1,2024-07-26 00:00:00,7.26,12410,Australia
538246,P1005,Bluetooth Speaker,1,2024-09-01 00:00:00,29.01,12410,Australia
538246,P1040,Laptop Sleeve,2,2024-09-01 00:00:00,16.82,12410,Australia
538247,P1057,Desk Fan,8,2024-01-26 00:00:00,19.46,12411,United Kingdom
538247,P1027,Skincare Kit,6,2024-01-26 00:00:00,36.22,12411,United Kingdom
538247,P1005,Bluetooth Speaker,11,2024-01-26 00:00:00,28.83,12411,United Kingdom
538248,P1026,Makeup Brush Set,6,2024-02-07 00:00:00,22.97,12411,United Kingdom
538248,P1056,Sticky Notes Pack,5,2024-02-07 00:00:00,3.65,12411,United Kingdom
538249,P1049,Board Game,3,2024-02-23 00:00:00,18.6,12411,United Kingdom
538249,P1021,Desk Organizer,9,2024-02-23 00:00:00,16.72,12411,United Kingdom
538250,P1017,Umbrella,6,2024-04-19 00:00:00,10.76,12411,United Kingdom
538250,P1056,Sticky Notes Pack,3,2024-04-19 00:00:00,4.15,12411,United Kingdom
538250,P1029,Leather Belt,9,2024-04-19 00:00:00,17.55,12411,United Kingdom
538250,P1040,Laptop Sleeve,9,2024-04-19 00:00:00,17.2,12411,United Kingdom
538251,P1038,Wall Clock,10,2024-04-22 00:00:00,23.3,12411,United Kingdom
538251,P1057,Desk Fan,10,2024-04-22 00:00:00,21.47,12411,United Kingdom
538251,P1032,Resistance Bands,10,2024-04-22 00:00:00,12.98,12411,United Kingdom
538251,P1051,Art Supplies Set,10,2024-04-22 00:00:00,27.94,12411,United Kingdom
538251,P1009,Sunglasses,9,2024-04-22 00:00:00,21.54,12411,United Kingdom
538252,P1041,Desk Mat,6,2024-06-13 00:00:00,15.21,12411,United Kingdom
538252,P1051,Art Supplies Set,4,2024-06-13 00:00:00,27.03,12411,United Kingdom
538252,P1052,Kids Backpack,3,2024-06-13 00:00:00,19.96,12411,United Kingdom
538252,P1038,Wall Clock,8,2024-06-13 00:00:00,22.43,12411,United Kingdom
538252,P1032,Resistance Bands,6,2024-06-13 00:00:00,11.6,12411,United Kingdom
538253,P1001,Leather Wallet,11,2024-07-24 00:00:00,22.23,12411,United Kingdom
538253,P1029,Leather Belt,4,2024-07-24 00:00:00,17.93,12411,United Kingdom
538253,P1040,Laptop Sleeve,10,2024-07-24 00:00:00,17.61,12411,United Kingdom
538253,P1057,Desk Fan,6,2024-07-24 00:00:00,21.97,12411,United Kingdom
538253,P1048,Fitness Tracker,3,2024-07-24 00:00:00,61.85,12411,United Kingdom
538254,P1029,Leather Belt,4,2024-09-15 00:00:00,17.97,12411,United Kingdom
538254,P1001,Leather Wallet,10,2024-09-15 00:00:00,24.06,12411,United Kingdom
538254,P1041,Desk Mat,4,2024-09-15 00:00:00,13.47,12411,United Kingdom
538254,P1000,Ceramic Mug,8,2024-09-15 00:00:00,6.32,12411,United Kingdom
538255,P1031,Gym Bag,11,2024-09-20 00:00:00,31.04,12411,United Kingdom
538255,P1055,Pen Set,6,2024-09-20 00:00:00,11.11,12411,United Kingdom
538255,P1038,Wall Clock,3,2024-09-20 00:00:00,23.53,12411,United Kingdom
538255,P1004,Notebook Set,4,2024-09-20 00:00:00,5.56,12411,United Kingdom
538256,P1006,Yoga Mat,3,2024-12-15 00:00:00,20.52,12411,United Kingdom
538256,P1016,Cutting Board,9,2024-12-15 00:00:00,13.22,12411,United Kingdom
538257,P1006,Yoga Mat,3,2024-01-24 00:00:00,20.43,12412,United Kingdom
538257,P1013,Travel Pillow,7,2024-01-24 00:00:00,11.39,12412,United Kingdom
538258,P1005,Bluetooth Speaker,3,2024-02-17 00:00:00,31.8,12412,United Kingdom
538258,P1016,Cutting Board,4,2024-02-17 00:00:00,14.43,12412,United Kingdom
538258,P1044,Monitor Stand,11,2024-02-17 00:00:00,30.42,12412,United Kingdom
538258,P1038,Wall Clock,8,2024-02-17 00:00:00,22.33,12412,United Kingdom
C538259,P1058,Humidifier,-4,2024-05-16 00:00:00,35.61,12412,United Kingdom
538260,P1050,Puzzle 1000pc,9,2024-06-30 00:00:00,12.83,12412,United Kingdom
538260,P1005,Bluetooth Speaker,7,2024-06-30 00:00:00,31.41,12412,United Kingdom
538260,P1058,Humidifier,9,2024-06-30 00:00:00,36.37,12412,United Kingdom
538260,P1036,Cheese Board,5,2024-06-30 00:00:00,20.66,12412,United Kingdom
538261,P1037,String Lights,11,2024-07-20 00:00:00,13.49,12412,United Kingdom
538261,P1005,Bluetooth Speaker,8,2024-07-20 00:00:00,30.12,12412,United Kingdom
538261,P1060,Storage Bins (Set),4,2024-07-20 00:00:00,19.49,12412,United Kingdom
538261,P1018,Table Clock,6,2024-07-20 00:00:00,18.05,12412,United Kingdom
538262,P1040,Laptop Sleeve,4,2024-09-11 00:00:00,18.7,12412,United Kingdom
538262,P1041,Desk Mat,7,2024-09-11 00:00:00,13.75,12412,United Kingdom
538263,P1036,Cheese Board,6,2024-10-08 00:00:00,23.0,12412,United Kingdom
538263,P1008,Backpack,3,2024-10-08 00:00:00,46.01,12412,United Kingdom
538263,P1031,Gym Bag,9,2024-10-08 00:00:00,29.4,12412,United Kingdom
538263,P1044,Monitor Stand,4,2024-10-08 00:00:00,33.6,12412,United Kingdom
538264,P1003,Desk Lamp,5,2024-11-04 00:00:00,18.68,12412,United Kingdom
538264,P1046,Power Bank,7,2024-11-04 00:00:00,25.23,12412,United Kingdom
538264,P1029,Leather Belt,11,2024-11-04 00:00:00,18.71,12412,United Kingdom
538264,P1005,Bluetooth Speaker,7,2024-11-04 00:00:00,32.54,12412,United Kingdom
538265,P1033,Protein Shaker,7,2024-11-21 00:00:00,7.71,12412,United Kingdom
538266,P1006,Yoga Mat,3,2024-12-11 00:00:00,20.3,12412,United Kingdom
538266,P1027,Skincare Kit,11,2024-12-11 00:00:00,38.72,12412,United Kingdom
538266,P1002,Wireless Mouse,5,2024-12-11 00:00:00,14.96,12412,United Kingdom
538267,P1021,Desk Organizer,3,2024-10-17 00:00:00,17.47,12413,France
538268,P1040,Laptop Sleeve,2,2024-10-23 00:00:00,16.66,12413,France
538268,P1038,Wall Clock,4,2024-10-23 00:00:00,24.45,12413,France
538268,P1008,Backpack,3,2024-10-23 00:00:00,40.63,12413,France
C538268,P1033,Protein Shaker,-4,2024-10-23 00:00:00,8.0,12413,France
538268,P1046,Power Bank,3,2024-10-23 00:00:00,23.28,12413,France
538269,P1024,Reusable Straws,4,2024-12-17 00:00:00,4.51,12413,France
538269,P1017,Umbrella,1,2024-12-17 00:00:00,10.01,12413,France
538269,P1010,Scented Candle,3,2024-12-17 00:00:00,7.38,12413,France
538269,P1041,Desk Mat,3,2024-12-17 00:00:00,13.83,12413,France
538269,P1057,Desk Fan,3,2024-12-17 00:00:00,20.59,12413,France
538270,P1052,Kids Backpack,3,2024-02-22 00:00:00,23.04,12414,Germany
538270,P1008,Backpack,1,2024-02-22 00:00:00,41.06,12414,Germany
538270,P1054,Journal,3,2024-02-22 00:00:00,8.99,12414,Germany
538271,P1040,Laptop Sleeve,2,2024-07-25 00:00:00,17.91,12414,Germany
538271,P1049,Board Game,1,2024-07-25 00:00:00,20.67,12414,Germany
538271,P1044,Monitor Stand,1,2024-07-25 00:00:00,33.36,12414,Germany
538271,P1037,String Lights,1,2024-07-25 00:00:00,12.45,12414,Germany
